"has_null","wave","gender","age","race","samerace","importance_same_race","importance_same_religion","field","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","interests_correlate","expected_happy_with_sd_people","like","guess_prob_liked","met","decision","match"
1,15,"female",30,"Asian/Pacific Islander/Asian-American",0,1,10,"Neuroscience and Education",10,20,20,10,10,30,8,8,8,8,8,6,8,8,6,8,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,0.25,6,6,6,0,1,0
1,15,"female",30,"Asian/Pacific Islander/Asian-American",0,1,10,"Neuroscience and Education",10,20,20,10,10,30,8,8,8,8,8,8,6,8,6,6,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,-0.03,6,6,6,0,1,0
1,15,"female",30,"Asian/Pacific Islander/Asian-American",0,1,10,"Neuroscience and Education",10,20,20,10,10,30,8,8,8,8,8,8,8,8,8,8,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,0.39,6,8,8,0,1,0
1,15,"female",30,"Asian/Pacific Islander/Asian-American",0,1,10,"Neuroscience and Education",10,20,20,10,10,30,8,8,8,8,8,6,8,8,6,8,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,-0.19,6,6,8,0,1,0
1,15,"female",30,"Asian/Pacific Islander/Asian-American",0,1,10,"Neuroscience and Education",10,20,20,10,10,30,8,8,8,8,8,6,8,8,8,8,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,0.17,6,8,8,0,1,0
1,15,"female",30,"Asian/Pacific Islander/Asian-American",0,1,10,"Neuroscience and Education",10,20,20,10,10,30,8,8,8,8,8,6,8,8,6,8,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,-0.03,6,6,6,0,1,1
1,15,"female",30,"Asian/Pacific Islander/Asian-American",0,1,10,"Neuroscience and Education",10,20,20,10,10,30,8,8,8,8,8,4,6,6,6,6,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,0.64,6,4,8,0,1,1
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,5,9,5,3,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.35,4,3,5,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,7,6,6,6,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.26,4,6,5,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,7,6,6,3,5,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.7,4,5,6,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,6,5,5,5,5,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.72,4,5,5,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,8,8,8,6,9,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.53,4,7,5,0,1,0
1,15,"female",28,"European/Caucasian-American",0,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,5,8,6,5,9,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.4,4,5,7,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,5,5,5,3,3,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,-0.02,4,4,7,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,9,8,6,6,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.85,4,7,5,0,0,0
1,15,"female",28,"European/Caucasian-American",0,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,5,8,7,5,8,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.17,4,6,6,0,0,0
1,15,"female",28,"European/Caucasian-American",0,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,5,7,6,8,5,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.11,4,5,6,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,6,10,9,7,8,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.34,4,6,7,0,0,0
1,15,"female",28,"European/Caucasian-American",0,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,5,5,6,6,9,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.09,4,6,8,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,8,6,6,7,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.55,4,5,6,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,7,9,8,8,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.08,4,7,8,0,1,1
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,7,8,7,6,7,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.11,4,6,7,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,5,5,5,5,5,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,-0.24,4,5,5,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,5,6,5,5,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,-0.4,4,6,6,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,6,6,6,6,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.07,4,5,5,0,0,0
1,15,"female",28,"European/Caucasian-American",1,1,5,"Creative Writing",35,0,35,10,10,10,8,9,9,9,7,6,8,6,6,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.37,4,5,10,0,0,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,2,2,2,2,5,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.29,3,2,1,0,0,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,8,8,9,10,9,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.4,3,9,5,0,1,1
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,5,3,5,1,10,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.5,3,2,3,0,0,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,7,7,8,7,10,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.34,3,7,4,0,1,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,5,9,9,4,9,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.54,3,4,5,0,0,0
1,15,"female",26,"European/Caucasian-American",0,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,2,8,9,4,10,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.12,3,4,2,0,0,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,2,10,8,7,9,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.16,3,5,6,0,0,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,9,8,8,8,7,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.18,3,8,6,0,1,1
1,15,"female",26,"European/Caucasian-American",0,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,5,10,10,7,10,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.45,3,6,2,0,0,0
1,15,"female",26,"European/Caucasian-American",0,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,3,2,10,10,10,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.41,3,5,1,0,0,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,5,8,7,6,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.75,3,6,3,0,0,0
1,15,"female",26,"European/Caucasian-American",0,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,3,3,4,4,8,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.29,3,3,1,0,0,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,8,10,10,8,8,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.43,3,9,8,0,1,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,9,9,10,8,9,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,-0.26,3,9,6,0,1,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,6,8,9,8,8,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.46,3,6,3,0,0,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,1,3,3,1,8,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,-0.27,3,1,1,0,0,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,6,8,10,8,8,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.17,3,7,2,0,1,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,6,6,7,3,7,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,-0.34,3,4,2,0,0,0
1,15,"female",26,"European/Caucasian-American",1,6,1,"Creative Writing - Nonfiction",15,20,15,30,10,10,4,7,7,8,7,1,1,1,1,1,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.62,3,1,10,0,0,0
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.08,6,8,7,0,1,1
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,7,8,8,7,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.36,6,8,6,0,1,1
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,7,8,9,8,8,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.43,6,7,6,0,1,0
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,6,6,8,6,9,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.25,6,5,5,0,0,0
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,8,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.42,6,8,6,0,1,0
1,15,"female",22,"European/Caucasian-American",0,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,6,8,7,6,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,-0.18,6,6,5,0,0,0
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,7,9,7,7,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,-0.14,6,7,5,0,1,1
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,7,7,6,6,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,-0.02,6,6,6,0,0,0
1,15,"female",22,"European/Caucasian-American",0,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,6,8,8,6,8,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.64,6,6,5,0,1,0
1,15,"female",22,"European/Caucasian-American",0,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.29,6,8,7,0,1,1
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,8,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.66,6,7,7,0,1,0
1,15,"female",22,"European/Caucasian-American",0,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,7,8,9,7,8,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.25,6,8,6,0,1,0
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,7,7,7,7,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.36,6,6,6,0,1,0
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,7,8,7,7,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,-0.5,6,5,5,0,0,0
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,8,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0.36,6,8,7,0,1,0
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,7,8,8,7,8,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,0,6,7,6,0,0,0
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,8,8,8,7,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,-0.01,6,7,7,0,0,0
1,15,"female",22,"European/Caucasian-American",1,4,8,"Writing: Literary Nonfiction",8,20,25,25,12,10,7,9,8,8,8,7,7,7,6,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,-0.51,6,6,6,0,1,1
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,5,8,8,7,7,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.1,6,7,6,0,0,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,8,9,7,8,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.45,6,8,8.5,0,1,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,8,8,7,8,9,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.27,6,8.5,7,0,1,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,6,9,8,6,8,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.55,6,6,3,0,0,0
1,15,"female",24,"European/Caucasian-American",0,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,5,9,9,7,7,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.17,6,7,7,0,0,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,3,5,6,6,8,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0,6,4,2,0,0,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,8,7,7,7,7,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.1,6,8,8,0,1,1
1,15,"female",24,"European/Caucasian-American",0,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,5,7,8,6,7,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.4,6,6,5,0,0,0
1,15,"female",24,"European/Caucasian-American",0,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,5,8,8,8,8,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.39,6,7,7,0,0,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,6,9,8,6,7,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.78,6,7,3,0,0,0
1,15,"female",24,"European/Caucasian-American",0,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,7,7,8,7,7,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.15,6,6,2,0,0,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,4,9,8,7,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.35,6,7,8,0,0,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,7,8,8,6,7,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,-0.22,6,7,8,0,1,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,9.5,7,7,8,9,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.4,6,7,6,0,0,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,5,8,9,8,7,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,-0.34,6,8,7,0,0,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,7,8,8,6,7,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.18,6,7,5,0,0,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,4,6,7,5,9,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,-0.26,6,3,1,0,0,0
1,15,"female",24,"European/Caucasian-American",1,1,6,"Creative Writing [Nonfiction]",18,19,16,15,15,17,9,8,7,7,7,6,6,8,4,10,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.53,6,2,1,0,0,0
1,15,"female",33,"European/Caucasian-American",1,1,2,"NonFiction Writing",20,20,20,10,10,20,8,8,7,9,7,4,6,6,6,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,0.28,4,6,6,0,0,0
1,15,"female",33,"European/Caucasian-American",1,1,2,"NonFiction Writing",20,20,20,10,10,20,8,8,7,9,7,8,6,7,7,9,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,0.6,4,6,6,0,1,1
1,15,"female",33,"European/Caucasian-American",0,1,2,"NonFiction Writing",20,20,20,10,10,20,8,8,7,9,7,5,10,9,8,8,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,-0.02,4,8,8,0,0,0
1,15,"female",33,"European/Caucasian-American",1,1,2,"NonFiction Writing",20,20,20,10,10,20,8,8,7,9,7,5,8,8,8,9,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,0.01,4,7,7,0,0,0
1,15,"female",33,"European/Caucasian-American",0,1,2,"NonFiction Writing",20,20,20,10,10,20,8,8,7,9,7,6,7,8,8,9,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,0.65,4,7,7,0,0,0
1,15,"female",33,"European/Caucasian-American",1,1,2,"NonFiction Writing",20,20,20,10,10,20,8,8,7,9,7,6,9,8,6,6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,0.54,4,7,7,0,1,0
1,15,"female",33,"European/Caucasian-American",0,1,2,"NonFiction Writing",20,20,20,10,10,20,8,8,7,9,7,7,7,7,9,7,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,0.19,4,5,5,0,0,0
1,15,"female",33,"European/Caucasian-American",1,1,2,"NonFiction Writing",20,20,20,10,10,20,8,8,7,9,7,7,9,8,8,9,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,0.07,4,8,8,0,1,0
1,15,"female",33,"European/Caucasian-American",1,1,2,"NonFiction Writing",20,20,20,10,10,20,8,8,7,9,7,7,8,8,7,8,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,-0.61,4,7,6,0,0,0
1,15,"female",33,"European/Caucasian-American",1,1,2,"NonFiction Writing",20,20,20,10,10,20,8,8,7,9,7,5,9,7,5,8,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,0.7,4,3,3,0,0,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,7,8,9,6,8,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,-0.11,4,6,6,0,1,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,8,9,8,9,9,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.31,4,8,3,0,1,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,8,9,9,7,9,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.15,4,8,3,0,1,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,7,9,8,5,8,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.11,4,4,1,0,0,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",1,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,6,9,9,6,9,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,-0.41,4,3,1,0,0,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,5,9,8,6,7,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,-0.12,4,6,5,0,0,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,8,9,8,6,9,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,-0.26,4,5,4,0,1,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,5,8,9,8,9,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.44,4,6,7,0,1,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",1,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,5,8,8,6,8,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.59,4,5,4,0,0,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,6,8,8,5,4,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.43,4,6,7,0,1,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,8,9,9,9,8,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.28,4,8,5,1,1,1
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,7,9,9,7,7,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.01,4,7,5,0,0,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,8,9,9,8,8,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,-0.41,4,8,3,0,1,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,7,8,9,9,8,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.27,4,8,3,0,1,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,6,9,8,6,5,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,-0.05,4,6,6,0,1,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,7,8,8,6,7,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.14,4,7,5,0,1,0
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,5,9,9,6,9,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,-0.56,4,7,4,0,1,1
1,15,"female",25,"Asian/Pacific Islander/Asian-American",0,1,5,"Theatre Management & Producing",15,18,18,18,15,16,8,10,10,10,8,3,8,5,1,8,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,0.64,4,1,1,0,0,0
1,15,"male",24,"European/Caucasian-American",1,3,2,"Law",20,21,21,22,6,10,7,7,7,10,9,8,8,8,9,9,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,0.36,6,9,8,0,1,0
1,15,"male",24,"European/Caucasian-American",0,3,2,"Law",20,21,21,22,6,10,7,7,7,10,9,6,8,8,7,7,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,0.41,6,6,6,0,0,0
1,15,"male",24,"European/Caucasian-American",1,3,2,"Law",20,21,21,22,6,10,7,7,7,10,9,7,6,6,6,6,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,0.02,6,5,4,0,0,0
